date,tvl_usd,symbol,fee_tier,project_contract_address
2025-04-25,65254,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-04-26,66138,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-04-27,65053,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-04-28,65038,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-04-29,65165,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-04-30,65069,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-01,66715,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-02,66642,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-03,66858,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-04,65965,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-05,66189,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-06,65624,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-07,65929,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-08,79080,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-09,84652,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-10,93203,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-11,90638,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-12,90202,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-13,97864,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-14,94371,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-15,92294,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-16,92626,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-17,89348,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-18,88212,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-19,91486,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-20,91183,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-21,91368,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-22,95788,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-23,92093,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-24,92950,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-25,92741,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-26,92828,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-27,96490,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-28,96064,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-29,95966,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-30,92035,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-05-31,91976,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-01,91875,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-02,93620,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-03,94439,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-04,94661,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-05,87928,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-06,90045,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-07,91983,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-08,91274,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-09,96458,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-10,101637,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-11,100057,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-12,95622,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-13,92903,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-14,91589,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-15,92239,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-16,93212,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-17,90596,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-18,91591,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-19,91638,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-20,87751,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-21,82924,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-22,80743,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-23,87381,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-24,88450,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-25,87525,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-26,87435,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-27,87807,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-28,88448,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-29,90570,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-06-30,90267,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-01,86772,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-02,94017,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-03,93841,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-04,91052,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-05,91081,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-06,93390,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-07,91739,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-08,94439,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-09,100108,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-10,107614,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-11,107722,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-12,106243,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-13,106990,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-14,109047,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-15,111776,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-16,121586,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-17,125401,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-18,128137,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-19,129504,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-20,136172,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-21,135731,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-22,134159,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-23,130102,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-24,133927,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-25,134211,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-26,135775,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-27,139261,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-28,136429,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-29,136692,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-30,135624,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-07-31,133845,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-01,124817,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-02,122981,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-03,126269,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-04,134475,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-05,129661,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-06,132792,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-07,125999,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-08,129455,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-09,137150,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-10,136140,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-11,135676,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-12,147084,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-13,152531,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-14,145724,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-15,142946,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-16,142412,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-17,145655,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-18,139632,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-19,132953,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-20,139441,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-21,136705,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-22,154743,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-23,153319,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-24,153630,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-25,141088,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-26,147626,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-27,145444,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-28,144907,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-29,140295,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-30,140125,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-08-31,142675,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-01,137795,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-02,139159,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-03,143782,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-04,139755,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-05,138638,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-06,137546,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-07,138678,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-08,138518,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-09,138604,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-10,139768,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-11,143246,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-12,151008,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-13,149803,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-14,148944,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-15,145191,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-16,145336,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-17,147808,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-18,147694,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-19,143738,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-20,144509,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-21,143716,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-22,134776,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-23,134534,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-24,133537,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-25,125261,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-26,129547,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-27,129283,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-28,132781,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-29,136019,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-09-30,132841,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-01,138630,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-02,143494,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-03,145592,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-04,144347,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-05,145064,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-06,151055,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-07,144594,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-08,145457,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-09,140742,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-10,125147,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-11,120392,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-12,133115,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-13,137302,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-14,132401,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-15,127319,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-16,124207,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-17,123847,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-18,124894,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-19,129246,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-20,128428,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-21,125133,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-22,120352,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-23,123503,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-24,126220,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-25,126797,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-26,130291,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-27,131970,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-28,127760,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-29,124961,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-30,121289,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-10-31,124661,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-01,123900,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-02,123307,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-03,114540,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-04,104688,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-05,110752,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-06,106448,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-07,110264,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-08,109059,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-09,115007,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-10,113094,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-11,109559,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-12,109488,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-13,103288,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-14,98248,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-15,98649,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-16,95835,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-17,94069,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-18,97159,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-19,92801,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-20,89892,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-21,84828,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-22,86961,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-23,88290,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-24,92170,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-25,92366,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-26,94347,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-27,93746,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-28,94680,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-29,93090,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-11-30,94378,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-01,87183,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-02,93349,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-03,98628,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-04,97928,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-05,94303,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-06,94747,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-07,94468,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-08,97522,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-09,103784,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-10,104356,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-11,100969,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-12,96302,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-13,96938,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-14,95498,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-15,91810,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-16,91954,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-17,88278,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-18,88082,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-19,92986,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-20,92480,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-21,92946,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-22,93449,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-23,91795,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-24,91816,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-25,90595,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-26,90897,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-27,91047,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-28,91601,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-29,91130,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-30,92054,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2025-12-31,92326,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-01,92980,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-02,97258,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-03,96882,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-04,97404,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-05,100512,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-06,102077,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-07,97777,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-08,96748,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-09,95694,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-10,95583,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-11,96546,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-12,96057,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-13,103291,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-14,104027,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-15,102501,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-16,102056,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-17,95619,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-18,96879,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-19,92486,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-20,85193,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-21,87103,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-22,85295,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
2026-01-23,85512,USDC-WETH,1%,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387
